Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
33704096	2018-09-21	Ze'ev Elkin	Foreign Ministry,Executive,Center Right,Ideological,Government,Parties,(National) Major Party	Israel	Demand	100	-5	Benjamin Netanyahu	Foreign Ministry,Elite,Executive,Center Right,Ideological,Executive Office,Government,Parties,International Ethnic,(National) Major Party,Jews	Israel	48348277	4	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
33704043	2018-09-21	Likud	Parties,Center Right,Ideological,(National) Major Party	Israel	Reject	120	-4	Ze'ev Elkin	Foreign Ministry,Executive,Center Right,Ideological,Government,Parties,(National) Major Party	Israel	48348278	5	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
33704013	2018-10-05	City Mayor (Canada)	Municipal,Local,Government	Canada	Express intent to meet or negotiate	036	4	Toronto Star	Print News,Social,News,Media	Canada	48348201	5	The Toronto Star	Toronto		Ontario	Canada	43.7001	-79.4163
33703701	2018-10-08	Department of the Treasury	Executive,Finance / Economy / Commerce / Trade Ministry,Government	United States	Make statement	010	0	Head of Government (China)	Government,Executive,Executive Office	China	48347519	1	Reuters News			Provinsi Bali	Indonesia	-8.5	115
33704015	2018-10-08	Shas	International Religious,Ideological,Parties,(National) Minor Party,Far Right,Jewish	Israel	Praise or endorse	051	3.4	Party Member (Israel)	Parties	Israel	48348260	3	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
33704014	2018-10-08	Representatives (Israel)	Government,Legislative / Parliamentary	Israel	Consult	040	1	Party Member (Israel)	Parties	Israel	48348260	5	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
33704016	2018-10-08	Party Member (Israel)	Parties	Israel	Consult	040	1	Representatives (Israel)	Government,Legislative / Parliamentary	Israel	48348260	5	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
33704056	2018-10-08	Party Member (Israel)	Parties	Israel	Criticize or denounce	111	-2	Indigenous People (Israel)	General Population / Civilian / Social,Social	Israel	48348261	2	The Jerusalem Post	Holon		Tel Aviv District	Israel	32.0103	34.7792
33704055	2018-10-08	Party Member (Israel)	Parties	Israel	Make statement	010	0	Indigenous People (Israel)	General Population / Civilian / Social,Social	Israel	48348261	4	The Jerusalem Post	Holon		Tel Aviv District	Israel	32.0103	34.7792
33704026	2018-10-08	Benjamin Netanyahu	Foreign Ministry,Elite,Executive,Center Right,Ideological,Executive Office,Government,Parties,International Ethnic,(National) Major Party,Jews	Israel	Express intent to meet or negotiate	036	4	Vladimir Putin	Center Right,Ideological,Elite,Government,Parties,(National) Major Party,Executive Office,Executive	Russian Federation	48348264	1	The Jerusalem Post				Russian Federation	55.7522	37.6156
33704027	2018-10-08	Vladimir Putin	Center Right,Ideological,Elite,Government,Parties,(National) Major Party,Executive Office,Executive	Russian Federation	Express intent to meet or negotiate	036	4	Benjamin Netanyahu	Foreign Ministry,Elite,Executive,Center Right,Ideological,Executive Office,Government,Parties,International Ethnic,(National) Major Party,Jews	Israel	48348264	1	The Jerusalem Post				Russian Federation	55.7522	37.6156
33704030	2018-10-08	Russia		Russian Federation	Accuse	112	-2	Israel		Israel	48348264	3	The Jerusalem Post	Latakia		Muhafazat al Ladhiqiyah	Syria	35.5317	35.7901
