Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
33951672	2019-01-16	Citizen (Mexico)	Social,General Population / Civilian / Social	Mexico	Make an appeal or request	020	3	Business (Mexico)	Business,Social	Mexico	48849584	5	The Oil Daily				Mexico	19.4285	-99.1277
33950534	2019-01-17	Likud	Ideological,(National) Major Party,Parties,Center Right	Israel	Praise or endorse	051	3.4	Benjamin Netanyahu	Jews,Executive,Ideological,Center Right,International Ethnic,Executive Office,Elite,Foreign Ministry,(National) Major Party,Parties,Government	Israel	48847364	6	The Jerusalem Post				Israel	31.779	35.2253
33950511	2019-01-17	Likud	Ideological,(National) Major Party,Parties,Center Right	Israel	Make an appeal or request	020	3	Oversight Court (Israel)	Judicial,Government	Israel	48847365	3	The Jerusalem Post			Tel Aviv District	Israel	32.0841	34.7999
33950528	2019-01-17	United States		United States	Make pessimistic comment	012	-0.4	ZTE Corp.	Multinational Corporation,Utilities Business,Social,Business,Science / Tech / Knowledge / Innovation Business		48847371	5	The Jerusalem Post	Haifa		Haifa District	Israel	32.8184	34.9885
33948884	2019-01-21	Rights Activist (United Kingdom)	Human Rights IGOs,Nongovernmental Organizations / Activists,Nongovernmental Organization (International),Human Rights NGOs	United Kingdom	Accuse	112	-2	Other Authorities / Officials (Saudi Arabia)	Government	Saudi Arabia	48844019	4	Al Jazeera English	London	Greater London	England	United Kingdom	51.5085	-0.12574
33948938	2019-01-21	Detainee (Azerbaijan)	Dissident,Protestors / Popular Opposition / Mobs	Azerbaijan	Conduct hunger strike	142	-6.5	Unspecified Actor	Unspecified		48844112	1	Turan Information Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
33948939	2019-01-21	Activist (Azerbaijan)	Human Rights NGOs,Human Rights IGOs,Nongovernmental Organization (International),Nongovernmental Organizations / Activists	Azerbaijan	Conduct hunger strike	142	-6.5	Unspecified Actor	Unspecified		48844112	6	Turan Information Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
33948975	2019-01-21	Military (Iran)	Government,Military	Iran	Demand	100	-5	Hassan Nasrallah	Organized Violent,(National) Minor Party,Far Left,International Religious,Dissident,National Religious,Ideological,Shia,Parties,Social	Lebanon	48844134	5	Israel Faxx	Tehran		Tehran Province	Iran	35.6944	51.4215
33948936	2019-01-21	Israeli Defense Forces	Military,Government	Israel	Threaten	130	-4.4	Military (Syria)	Government,Military	Syria	48844135	3	Israel Faxx	Jerusalem		Jerusalem District	Israel	31.769	35.2163
33949702	2019-01-21	Sheikh Hasina Wajed	Foreign Ministry,Elite,Government,Executive,(National) Major Party,Parties,Executive Office,Government Major Party (In Government),Interior / Home Ministry	Bangladesh	Make empathetic comment	018	3.4	Awami (People's) League	(National) Major Party,Parties,Government Major Party (In Government)	Bangladesh	48845484	1	United News of Bangladesh Limited				Bangladesh	23.7104	90.4074
33949539	2019-01-21	Military Personnel (Bangladesh)	Government,Military	Bangladesh	Make statement	010	0	Reserve Personnel (Bangladesh)	Government,Military	Bangladesh	48845488	3	United News of Bangladesh Limited	Narail		Khulna Division	Bangladesh	23.1551	89.4951
33949541	2019-01-21	Reserve Personnel (Bangladesh)	Government,Military	Bangladesh	Use conventional military force	190	-10	Bangladesh		Bangladesh	48845488	3	United News of Bangladesh Limited	Narail		Khulna Division	Bangladesh	23.1551	89.4951
33949540	2019-01-21	Police (Bangladesh)	Government,Police	Bangladesh	Arrest, detain, or charge with legal action	173	-5	Citizen (Bangladesh)	Social,General Population / Civilian / Social	Bangladesh	48845488	4	United News of Bangladesh Limited	Narail		Khulna Division	Bangladesh	23.1551	89.4951
33949606	2019-01-21	Member of the Judiciary (Bangladesh)	Government,Judicial	Bangladesh	Return, release person(s)	0841	7	Media Personnel (Bangladesh)	Media,Social	Bangladesh	48845489	1	United News of Bangladesh Limited	Khulna		Khulna Division	Bangladesh	22.8098	89.5644
